,label,tweets
327,1.0,Gratefulness = Happiness :) Post three things you're grateful for today in the comments
328,1.0,"Love to wakeup beside her &amp; have some real dirty,dirty sex :-)

http://t.co/dPLYrlTjil"
329,1.0,@literalwt LMAOOO SAME its so hot 😤😤 like louis :) he's so hot !!!!!!!!
330,1.0,@MariaGM350 Just gonna throw idea at you cause if they're bad it will inspire you to think of something much better.  :-)
331,1.0,"#FF The Best Twoofs to follow have a GR8 wkend :)
@allpawone
@Hungry_Hounds
@DDWalks
@HealthyHounds4U
@pawsforawalk
http://t.co/fIYPR3t2Ai"
332,1.0,@cinnamoniboni I wish I could! Maybe one year :)
333,1.0,hey guys! how are you ? :)
334,1.0,I think I need to go to bed kind of exhausted good night twitter :)
335,1.0,@renukaVyavahare Thank you so much.. So glad you liked it.. :-)
336,1.0,It will all get better in time. :)
337,1.0,@Chelt52 Kind words - thank you very much! It's @SueRyderLCH that does so much good in the #Cheltenham area :)
338,1.0,Hi beautiful follow me please? :) @iggyazalea @lanadelrey @megannicole @madisonellebeer @tiffanyalvord $9
339,1.0,@astro_lass They weren’t kale crisps :-) Why ruin a good thing?
340,1.0,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x37"
341,1.0,@mykidsloveme2 Open Worldwide :)
342,1.0,get the fuck outta here :D https://t.co/neJd4AaQWZ
343,1.0,"@StreetFighter Cool down guys. It's #SFVBeta, not release. They work on it. :)"
344,1.0,@CrazyLeoNet @Woodslenny @MSportLtd @FordPerformance It really looks Vantastic :) @VBGIE @FordOwnersClub @autocultureirl
345,1.0,Today I finally have time to work on Xcylin again :D
346,1.0,@UPCIreland Thank you. So if its a bundle shows the internet price no phone than realisticly only paying for Net?:)
347,1.0,"@PublicProtector :) True Education is the most powerful weapon which you can use to change the world,""Nelson Mandela"
348,1.0,@agavrilychev2  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
349,1.0,"Most recent trip to J&amp;K; totally loved it :D
And that's 'Chenab' there which flows into Pakistan.
#incredibleindia http://t.co/1EHnC4mxZL"
350,1.0,My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior! :)
351,1.0,Caught my first salmon today :D
352,1.0,@annaelerihart - happy Friday! Just checking in to see if you enjoyed our Super-Blend? :)
353,1.0,@MrsManfyDiston Thanks for following! Do get in touch if you'd like any more info about our project: youth@bipolaruk.org.uk :)
354,1.0,Please go check out my awesome friend's stream at http://t.co/uVBD0iDwDW ! He's a fantastic artist. :)
355,1.0,My Alma Mater :) #HighSchoolDays #ClientVisit :) @ Faith Christian School https://t.co/OiWrwoFuY1
356,1.0,Good luck to #LizaMinnelli for her upcoming UK appearances :-) @GaryJHorrocks @ScottGorenstein http://t.co/r1ExrOTFBP
357,1.0,@messiholic_ Lol 😄😄really?  I can't believe a beautiful girl like you are single :p
358,1.0,I will never be listening to The Hills every again :-)
359,1.0,@dantoml why would you listen to Beats 1? What went wrong in your life? :)
360,1.0,@concertina226 Haha that's great :)
361,1.0,"Getting everything ready for my Natural Pefumery Workshop at Neals Yard, Covent Garden - tomorrow :) http://t.co/WYEE7cbqOZ"
362,1.0,@grannaHarmony fback :) indo harmos
363,1.0,@ewoksurewok just Americano :)
364,1.0,Why am I up :-))
365,1.0,@SquadKathNiels @bernardokath i LOVE the way you are :) &lt;3
366,1.0,@thevaas @Vasan_Bala ALWAYS Remember :)
367,1.0,Aww! Thank you. Beautiful pic :D  https://t.co/044Hfi99Rc
368,1.0,@Podolski10 heads up! :)
369,1.0,"@jessicaswift_13 Hi! Saw who u follow and thought u might like ""Dark"" https://t.co/QSaoyO8CIk .Plz let us know what u think :)"
370,1.0,"Smart, handshome, cute juga :D https://t.co/7DC0LU3j9k"
371,1.0,@LauraSummersNow @STWevents hurray! Looking forward to meeting you too :)
372,1.0,@tomokawaiix  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
373,1.0,"@liilss cause hate my course lol but I cant decide what I want to change to so Im just going to take some time off, save $$, maybe travel :)"
374,1.0,@WoollyWormhead It's on my to do list if I'm still at the show :)
375,1.0,@realiseagency you too :)
376,1.0,@LoreTam Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :)
377,1.0,"@jojoaro0618 @danisnotonfire @AmazingPhil Oh awesome, thank you so much! :)"
378,1.0,@CaityYoungblood you're perfect. :)
379,1.0,"@lcfcset Hiya, if you email our web exec, Loryn.Good@lincs-chamber.co.uk, she will be able to help you. :)"
380,1.0,:) enjoy photos from before/when my mom was a baby http://t.co/1wqZetbvQu
381,1.0,BIG thx @bikechainricci 4 the kind support @SHINEUKCharity @ShineBalloons. GOOD LUCK!! :-)
382,1.0,"""Chinas actually a girl.
That or a homosexual.""
""But we will love him/her either way."" 
:D
#HyungBot"
383,1.0,@Gamer1811 cause i likes him a Lot :)
384,1.0,"@mattghouse give me some time fam, I got some things in mind :-)"
385,1.0,Thanks God it's friday :) #jgh.
386,1.0,@ashtonparsonsuk @LypsylUK how lovely! :)
387,1.0,@heartsouthwest #timetunnel 1982?. Not quite sure if my radio is set at heart :)
388,1.0,@jackgilinsky Hiii Jack :) ily ✨✨✨
389,1.0,@smartcookiesam @Confarreo I played dominoes in a pub once. It all got quite heated! Enjoyed it though :D
390,1.0,@hostclubhowell no prob!:)
391,1.0,@danvpeterson Enjoy! And sorry about my hastily typed message! :)
392,1.0,#FF @dreamshakes @marketsmatter @MrsMarketUK @CheshireLadders @Streetzine @jewellery_bank @luvthenorth444 @BlueAppleHeroes thank you :-)
393,1.0,Can I just say a big thank you to the person who came up with the idea of screenshotting :-)
394,1.0,"@AshrafUzma @RTAluvedAfridi 
We are not true Pakistanis :p"
395,1.0,@Raj_Poot_ :) ... mention not
396,1.0,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x36"
397,1.0,3Points for #DreamTeam Gooo BAILEY! :) #PBB737Gold @PBBabscbn
398,1.0,@crisasingson07 Thank you :)
399,1.0,@addictionguy You drank because of it? :)
400,1.0,@ernezpjy its old pic :)
401,1.0,@sharleneyupasc1  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
402,1.0,I haven't gotten any sleep and I have to be up in 3 1/2 hours :)))))))))))))))
403,1.0,Off to #Welsh #Wales today. Yippee! :-) http://t.co/BdaXV35FYE
404,1.0,@stalkerIDOL_ done :)
405,1.0,@fwmkian HAPPY BIRTHDAY BABY 💟💟 I MISS YOU SO MUCH AND LOVE YOU SO MUCH :))
406,1.0,thanks bro ! :D x
407,1.0,thats my lord :) http://t.co/7O5XaValPN
408,1.0,Sweet :) https://t.co/025WcVvnxe
409,1.0,"@riprap1 We like you Michael :) Thanks for your kind words! Cheers, Em"
410,1.0,@coxn8r Morning to you too? Not really :D U're already having fun cause its weekend right? :D ure in the future ;)) Have an amazing night
411,1.0,Waiting for the people to call him BIGOT :p  https://t.co/WGvM79ySv1
412,1.0,@yezzer It usually is :) Are you doing front or back squats?
413,1.0,@BeingSobtian1 it was so much fun really enjoyed it hope next contest will be coming soon :-) :-) :-)
414,1.0,"Dobar dan :)
The Brand New Heavies #musicology2015 #day2 http://t.co/ejDalpfixn"
415,1.0,@Chileeers looks like a great way to spend a Friday afternoon! Enjoy your marathon on iflix! :)
416,1.0,"@itsAllieFx If you need someone to talk to, I am always here :) Keep your head up."
417,1.0,Officially Graduated :D http://t.co/B1jXLiL3Pi
418,1.0,I'm so glad! :D Did you cry? ;__; https://t.co/YbgI6MoxnE
419,1.0,@Afl2277 thanks. :)
420,1.0,"@applewriter yep, you *are* an expert on bisexuality :) Good luck!"
421,1.0,@jiarpi20 minal aidzin yo pi :D
422,1.0,@imlexapadilla  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
423,1.0,@Riverford The plan is: read our brand new cook book and figure out what to make for dinner tonight! :)
424,1.0,"@snxy lol it's a tough choice tbh i really do like every song, just some more than others :p"
425,1.0,@JessopJill welcome... :-) :-)
426,1.0,"chill at SMU oval :D
'Coz I am a of basketball player now. Whahahaha!
 #SOAmazing https://t.co/Y3sDCZ6RMk"
427,1.0,The moment I decide to log onto the account I haven't been on in years is the moment I saw the best thing ever :) http://t.co/pu6B5jodur
428,1.0,"@WforWoman 
A5. If I was a Girl,
My Wardrobe would only and only have ""W"" in it :))
#WSaleLove"
429,1.0,new user! :-)
430,1.0,@umar_farouk7 Welcome back to #TeamRed :)
431,1.0,@emily_etc oh apparently I'm already a member ! Lol! Hopefully be able to come depends on the time !  :D
432,1.0,@Kayleigh_A all greatly appreciated! :)
433,1.0,"@lnnamnd hi! we made some changes in our design, hope you like it :) https://t.co/EXt098Yq1b"
434,1.0,@makotobio ahhh yes do that! :D
435,1.0,7th CinePambata Video Festival: Complete mechanics and official entry form may be downloaded from http://t.co/YaYzAbtHtX. Sali na! :D
436,1.0,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @NdumisoNkosi5
437,1.0,@WooDotaMel  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
438,1.0,when ur moms getting u swishers and ur copping Monday :) http://t.co/qEdmlJLRNt
439,1.0,My Song of the Week is Ducktails - Surreal Exposure #SOTW https://t.co/BeXVWh7zIR Jingly jangly loveliness! :-)
440,1.0,It's the #Halesowen #BlackCountryFair tomorrow! Are any of our followers going? Come and say hello - our stand is on the High Street :-)
441,1.0,Good luck to @georgeeJgibsonn in the assessments today! :)  https://t.co/POpXUSh1ab
442,1.0,@etherealmind such mental strength! :D
443,1.0,@TsMagicCandy Looking beautiful. You have an amazing body. YOu just ooze sex appeal :) xx
444,1.0,"HOME - AmassiveoverdoseofshipS - http://t.co/2q38loegUq
latest vid from up my way..enjoy and visit my site..:)"
445,1.0,@TheEmblaze @cnni ISIS Chan!! :D
446,1.0,@SonyMAX T&amp; C noted :) #PKwalaSawaal
447,1.0,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/uo3T40FtCQ.
448,1.0,"@GemmaPriceUK Thanks for the follow Gemma, and enjoy New Orleans :)"
449,1.0,"@POTUS #fever finally caught up with me \o/ \o/ \o/ .. #GESKenya 
#ObamaInKenya #MagicalKenya :-)
#GreatKenya #AllGoodThingsKE"
450,1.0,"It is funny, that the next anime that had it, was Umaru :D"
451,1.0,@sothcott @CaseyBatchelor @BondedByBlood2 great singer too :)
452,1.0,@xx_dayan  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
453,1.0,@amiibofiguresuk looks like GAME ships to the US again! Got my order in :)
454,1.0,she takes over my room &amp; my car once I'm gone cool :) http://t.co/kQxSNy0xK2
455,1.0,going to be streaming soon :)
456,1.0,@icy_suan thanks :)
457,1.0,@valenaty_4ever Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :)
458,1.0,"@naqvisahab1 

Hahaha everyone has a fun story related to that song. We got labeled as the worst batch by the principal due to it :p"
459,1.0,@jess_o_lover101 you will get the same stuff like in March. Release that one first before starting a new one :)
460,1.0,"#FF TOP Twoofs have a Wooftastic Wkend Guys :) 
@MerlynTheCollie
@BarksBunnies
@JessPals 
@MollySniffs
@WobblyCollie
http://t.co/fIYPR3t2Ai"
461,1.0,@DescentHypnosis Well received but not necessary. :) https://t.co/mRAJMGm0Nm
462,1.0,@ayushmannk long time no see :/ where have you been ? :p
463,1.0,I'll regret rn tomorrow morning but its whatever :)
464,1.0,@BadBoyBunny @Clawzskunk That hat :D
465,1.0,@bergsplace @RunJumpScrap @thatchamdad @simplybeingmum @loopyrach @Deardads1979 @mummyvsdaddy @harryshonestmum thank you :)
466,1.0,"there will never love again in your life there is
only a success :)"
467,1.0,@MikeyyGee_562 @thatdudegalvan_ abstinence :)
468,1.0,"@samm_amberr Then there will be a few ""Wtf this never happened?!!"" moments that you may or may not like. But there's a surprise thrown in :D"
469,1.0,Start middle and finished :) http://t.co/k715EtENT3
470,1.0,Im back Twitter.. :-)
471,1.0,@JackJackJohnson ended up happy. :)))
472,1.0,"@marthasydenham @alexxdouglas @wordpressdotcom Lovely stuff. This needs to be repeated, relentlessly, for approximately the next 5 years. :)"
473,1.0,@Smileformeacc  *hug* you have many :)
474,1.0,@RuneScape @OldSchoolRS on OldSchool Runescape :)
475,1.0,@ourseasidebaby @MrsRobinsonme Thanks for the shout out! Have a wonderful weekend :)
476,1.0,REST DAY!! :) https://t.co/yqaWKHap1i
477,1.0,LOVELY DAAAY! :D
478,1.0,"#JUMMA_MUBARIK &lt;3 &lt;3 &lt;3 
to aLL #FrNds  :* 
          #StaY_BlesseD :) :) :* — feeling blessed"
479,1.0,I can sense it :)
480,1.0,"@LittleMissLilia @EmInTrouble Awww, they are pussycats! :-) xx"
481,1.0,@min0rthreat_ hope everything is going great!! :-) lol
482,1.0,@PinkPeoniesBlog @helloprettysa Market on Main just launched in Pretoria. :)
483,1.0,"'Do I care??'
'I care...'
https://t.co/gL6rL6mR70
#fahrinahmad #tengkuaaronshah #eksperimencinta :D"
484,1.0,Tykkäsin @YouTube-videosta http://t.co/p5dAKaodMx 200sub special!! | 15e PaysafeCard Giveaway!! :) (LUE DESC!!!)
485,1.0,2 months waiting and I finally have my @Jack_Septic_Eye hoodie! :) eeeep! Yay! #SoHappyRightNow
486,1.0,@FilikIrisha mmmmmm can I c them lovely azz-sets babe :-)
487,1.0,@normabattle thx for the feedback. Glad you gained value from it. :)
488,1.0,"@Michael5SOS good night lovely, I hope you have a peaceful nights rest, and feel refreshed when you wake up, sweet dreams :)"
489,1.0,"@OldManGamin72 I'll never get used to that, but thank you very much. :)"
490,1.0,@thinkingdifrnt Thanks Manthan! Stay tuned with us :)
491,1.0,"@blogadda Freshness is the beautiful smile of my mother &amp; the determination to make the most of my day :)

#MaxFreshMove"
492,1.0,"I'm playing Brain Dots : ) #BrainDots
http://t.co/MifDDs7CQS http://t.co/WtIWoeATPj"
493,1.0,@JamesBourne PLEASE JAMES WHAT YOU THINK OF MY BEAUTIFUL GIRLS ARE THE LONELIEST TATTOO? You have changed my life. :) http://t.co/7ywV5U8sGU
494,1.0,Hi ! Girls :).wish you all a Happy #Friday.and a #magnificent #fantastic W/E.@LoriShemek @thebikinichef @AgingBackwards @pilatesbodynyc ♡♥♡♥
495,1.0,"@rskdance2011 @southasianartuk @Keranjeet we achieved it together! Thank you Rashmi for your time, dedication and complete inspiration!! :)"
496,1.0,#FF #HappyFriday @szekifer @phattony138 @djchiavistelli @DJ_CharlieD @Paul___Rayner the weekend is nearly here :-)
497,1.0,@Biblioticaa I only retweeted :)
498,1.0,@naturalsystah It will be updated soon I'm sure. If you sign in you can set up text alerts :) |DA
499,1.0,Something new :D http://t.co/3Ftb0woQhM
500,1.0,Dang that is some rad @AbzuGame #fanart! :D https://t.co/bI8k8tb9ht
501,1.0,@HardcoreGooners @tashagunners @kirstyburns3 @aprilburton21 @liztc2 @Miss_Boots1 @zannatur @NativeNoddy @NatG_22 @Ms_T_P CHEERS #TGIF :-)
502,1.0,Massive congrats to Niamh Fennell here :)  Journalism Graduate Lands Dream Job Copying &amp; Pasting Tweets http://t.co/3db8Bj5trk
503,1.0,@ice_crystal @Elbow @MeatBingo @govindajeggy Thank you! :)
504,1.0,Stats for the day have arrived. 5 new followers and NO unfollowers :) via http://t.co/KfqcXZSVOT.
505,1.0,@mrkennyt90 Yesss I am thank you :D
506,1.0,"I have Ariana grande Selena Gomez Louis tomlinson Rita  Liam Payne 
Caradelevingne 🌷I trade solo dm :)"
507,1.0,@DomSequitur tired. But fine :) you??
508,1.0,@ohvdqohcdjroc Nope you can definitely still apply for this year if you want to :D #iamCA
509,1.0,"@ashleylynch @wetsprocket Ah, found it, thanks :)"
510,1.0,@BOYFI_MW aftie :p
511,1.0,Goodmorning :)
512,1.0,@AnneMOrbs  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
513,1.0,@bjoernknafla @s_whiteant that’s EXACTLY the look I’m going for :D
514,1.0,"#ProKabaddi Koel Mallick @YourKoel recites the ""National Anthem"" for @StarSportsIndia On Day-6!!:) http://t.co/ORqau4PvVz"
515,1.0,"#YourNaturalLeaders and #YoungNaturalLeaders
Mon27July #Cumbria UK :) @yournaturallead 

&amp; #Flockstars Thur30July ITV
http://t.co/lYxDIByo2o"
516,1.0,"For most of you it is #GoodMorning but for me it is #GoodNight...
#sleeptight for me and #haveagoodday for you!  :)"
517,1.0,"Only one leg on September. So perhaps BB will promote the full album on September :D
http://t.co/ZV1HdZB7Nm"
518,1.0,I still fully intend to write as many game designs as possible while there. And an attack plan for the next 6 months. &gt;:D
519,1.0,"To all the birds out there, come here and join us for a little fun :) #teamAdmicro http://t.co/35EZmlW16u"
520,1.0,"@theCIGirl @LeRoiHaptalon @stpierjane @HeadwayGsy @cheshiregsy #FridayDownpour - hope it clears for the wkend, have a good one :)"
521,1.0,time for sleep :)
522,1.0,"That's three words! But then again, that's what Rohit does to you :D https://t.co/YacazN2T0h"
523,1.0,@XxGoodGoddessxX you are such a gorgeous queen.... my god :)
524,1.0,"The long wait is over :)
#OTWOLGrandTrailer"
525,1.0,"If you didn't get inspired by the sheer fact that Obama beat innumerable odds to become US President, ni shauri yako :-) #MemoToHaters"
526,1.0,Everyone should go drop @Pwincessly a follow on her stream :D http://t.co/WMAZJqO51K
527,1.0,"@nanavisitor  Happy Birthday for sunday! :) Hope you have a great day, lots of pampering and love!"
528,1.0,@KingCo915 t'was great! thank you! :)
529,1.0,i'm going for the cabincrew interview in langkawi this 1st august :) please wish me luck @AirAsia @tonyfernandes http://t.co/EVJx7iu4W4
